,time,frequencies,channel,answer,prec_time,stimulus,subject,condition,date,hour,visual_cue,boundary,loc_change,changable_notes
0,0.016,523.2511306,-17.5,0,0,stim_min_4,sub12_eeg,main,2024-03-14,12-01-35,0,0,0,0
1,0.266,391.995436,-17.5,0,0,stim_min_4,sub12_eeg,main,2024-03-14,12-01-35,0,0,0,0
2,0.515,415.3046976,-17.5,0,0,stim_min_4,sub12_eeg,main,2024-03-14,12-01-35,0,0,0,0
3,0.766,349.2282314,-17.5,0,0,stim_min_4,sub12_eeg,main,2024-03-14,12-01-35,0,0,0,0
4,1.016,391.995436,-17.5,0,0,stim_min_4,sub12_eeg,main,2024-03-14,12-01-35,1,0,0,1
5,1.262,311.1269837,-17.5,0,0,stim_min_4,sub12_eeg,main,2024-03-14,12-01-35,0,0,0,0
6,1.512,293.6647679,-17.5,0,0,stim_min_4,sub12_eeg,main,2024-03-14,12-01-35,0,0,0,0
7,1.761,261.6255653,-17.5,0,0,stim_min_4,sub12_eeg,main,2024-03-14,12-01-35,0,0,0,0
8,2.011,246.9416506,-17.5,0,0,stim_min_4,sub12_eeg,main,2024-03-14,12-01-35,0,0,0,1
9,2.258,415.3046976,-17.5,0,0,stim_min_4,sub12_eeg,main,2024-03-14,12-01-35,0,0,0,0
10,2.505,587.3295358,-17.5,0,0,stim_min_4,sub12_eeg,main,2024-03-14,12-01-35,0,0,0,0
11,2.751,698.4564629,-17.5,0,0,stim_min_4,sub12_eeg,main,2024-03-14,12-01-35,0,0,0,0
12,3.25,698.4564629,-17.5,0,0,stim_min_4,sub12_eeg,main,2024-03-14,12-01-35,0,0,0,0
13,3.5,622.2539674,-17.5,0,0,stim_min_4,sub12_eeg,main,2024-03-14,12-01-35,0,0,0,0
14,3.75,587.3295358,-17.5,0,0,stim_min_4,sub12_eeg,main,2024-03-14,12-01-35,0,0,0,0
15,4.0,698.4564629,1.0,0,0,stim_min_4,sub12_eeg,main,2024-03-14,12-01-35,0,0,1,1
16,4.262,622.2539674,1.0,0,0,stim_min_4,sub12_eeg,main,2024-03-14,12-01-35,0,0,0,0
17,4.512,587.3295358,1.0,0,0,stim_min_4,sub12_eeg,main,2024-03-14,12-01-35,0,0,0,0
